XMIN,XMAX,YMIN,YMAX,can_cover,layer,path,fid,left,top,right,bottom,id,plot_id,21-Nov,top_2,right_2,bottom_2,id_2,plot_id_2,57DAS_DAS,,DAS,leaf_angle_DAS,DAS,VLADF_DAS,,Height,leaf_angle_height,VLADF_height,Height,VLADF_height_rounded,,,Height,Leaf_Angle_Height,VLADF_Height,,leaf_angle_DAS,VLADF_DAS,,VLADF (av),,leaf_angle (av),leaf_angle (av in radians),LAI
78.3988256,78.39883461,17.32447926,17.32448825,0.716463415,farm201,"Polygon?crs=GEOGCS[""WGS 84"",DATUM[""WGS_1984"",SPHEROID[""WGS 84"",6378137,298.257223563,AUTHORITY[""EPSG"",""7030""]],AUTHORITY[""EPSG"",""6326""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""",9,78.39880965,17.32449668,78.39886365,17.32444368,9,14,41.6,17.32449668,78.39886365,17.32444368,9,14,35,,,,,,,,,,,,,,0.4,31,1.7,,33.16770453,1.68,,1.69,,32.08385227,0.560194246,2.278764337
78.39883461,78.39884363,17.32447926,17.32448825,0.68562828,farm202,"Polygon?crs=GEOGCS[""WGS 84"",DATUM[""WGS_1984"",SPHEROID[""WGS 84"",6378137,298.257223563,AUTHORITY[""EPSG"",""7030""]],AUTHORITY[""EPSG"",""6326""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""",9,78.39880965,17.32449668,78.39886365,17.32444368,9,14,41.6,17.32449668,78.39886365,17.32444368,9,14,35,,,,,,,,,,,,,,0.4,31,1.7,,33.16770453,1.68,,1.69,,32.08385227,0.560194246,2.180690935
78.39884363,78.39885264,17.32447926,17.32448825,0.615043223,farm203,"Polygon?crs=GEOGCS[""WGS 84"",DATUM[""WGS_1984"",SPHEROID[""WGS 84"",6378137,298.257223563,AUTHORITY[""EPSG"",""7030""]],AUTHORITY[""EPSG"",""6326""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""",9,78.39880965,17.32449668,78.39886365,17.32444368,9,14,41.6,17.32449668,78.39886365,17.32444368,9,14,35,,,,,,,,,,,,,,0.4,31,1.7,,33.16770453,1.68,,1.69,,32.08385227,0.560194246,1.956189994
78.39885258,78.39886159,17.32447926,17.32448825,0.463183081,farm204,"Polygon?crs=GEOGCS[""WGS 84"",DATUM[""WGS_1984"",SPHEROID[""WGS 84"",6378137,298.257223563,AUTHORITY[""EPSG"",""7030""]],AUTHORITY[""EPSG"",""6326""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""",9,78.39880965,17.32449668,78.39886365,17.32444368,9,14,41.6,17.32449668,78.39886365,17.32444368,9,14,35,,,,,,,,,,,,,,0.4,31,1.7,,33.16770453,1.68,,1.69,,32.08385227,0.560194246,1.473187696
78.39886159,78.39887061,17.32447926,17.32448825,0.440568077,farm205,"Polygon?crs=GEOGCS[""WGS 84"",DATUM[""WGS_1984"",SPHEROID[""WGS 84"",6378137,298.257223563,AUTHORITY[""EPSG"",""7030""]],AUTHORITY[""EPSG"",""6326""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""",9,78.39880965,17.32449668,78.39886365,17.32444368,9,14,41.6,17.32449668,78.39891765,17.32444368,16,15,35,,,,,,,,,,,,,,0.4,31,1.7,,33.16770453,1.68,,1.69,,32.08385227,0.560194246,1.401259018
78.39886159,78.39887061,17.32447926,17.32448825,0.440568077,farm205,"Polygon?crs=GEOGCS[""WGS 84"",DATUM[""WGS_1984"",SPHEROID[""WGS 84"",6378137,298.257223563,AUTHORITY[""EPSG"",""7030""]],AUTHORITY[""EPSG"",""6326""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""",16,78.39886365,17.32449668,78.39891765,17.32444368,16,15,36.2,17.32449668,78.39891765,17.32444368,16,15,35,,,,,,,,,,,,,,0.4,31,1.7,,33.16770453,1.68,,1.69,,32.08385227,0.560194246,1.401259018
78.39886159,78.39887061,17.32447926,17.32448825,0.440568077,farm205,"Polygon?crs=GEOGCS[""WGS 84"",DATUM[""WGS_1984"",SPHEROID[""WGS 84"",6378137,298.257223563,AUTHORITY[""EPSG"",""7030""]],AUTHORITY[""EPSG"",""6326""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""",9,78.39880965,17.32449668,78.39886365,17.32444368,9,14,41.6,17.32449668,78.39886365,17.32444368,9,14,35,,,,,,,,,,,,,,0.4,31,1.7,,33.16770453,1.68,,1.69,,32.08385227,0.560194246,1.401259018
78.39886159,78.39887061,17.32447926,17.32448825,0.440568077,farm205,"Polygon?crs=GEOGCS[""WGS 84"",DATUM[""WGS_1984"",SPHEROID[""WGS 84"",6378137,298.257223563,AUTHORITY[""EPSG"",""7030""]],AUTHORITY[""EPSG"",""6326""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""",16,78.39886365,17.32449668,78.39891765,17.32444368,16,15,36.2,17.32449668,78.39886365,17.32444368,9,14,35,,,,,,,,,,,,,,0.4,31,1.7,,33.16770453,1.68,,1.69,,32.08385227,0.560194246,1.401259018
78.39887061,78.39887962,17.32447926,17.32448825,0.484640321,farm206,"Polygon?crs=GEOGCS[""WGS 84"",DATUM[""WGS_1984"",SPHEROID[""WGS 84"",6378137,298.257223563,AUTHORITY[""EPSG"",""7030""]],AUTHORITY[""EPSG"",""6326""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""",16,78.39886365,17.32449668,78.39891765,17.32444368,16,15,36.2,17.32449668,78.39891765,17.32444368,16,15,35,,,,,,,,,,,,,,0.4,31,1.7,,33.16770453,1.68,,1.69,,32.08385227,0.560194246,1.541434018
78.39887956,78.39888857,17.32447926,17.32448825,0.765977153,farm207,"Polygon?crs=GEOGCS[""WGS 84"",DATUM[""WGS_1984"",SPHEROID[""WGS 84"",6378137,298.257223563,AUTHORITY[""EPSG"",""7030""]],AUTHORITY[""EPSG"",""6326""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""",16,78.39886365,17.32449668,78.39891765,17.32444368,16,15,36.2,17.32449668,78.39891765,17.32444368,16,15,35,,,,,,,,,,,,,,0.4,31,1.7,,33.16770453,1.68,,1.69,,32.08385227,0.560194246,2.436246408
78.39888857,78.39889759,17.32447926,17.32448825,0.734910466,farm208,"Polygon?crs=GEOGCS[""WGS 84"",DATUM[""WGS_1984"",SPHEROID[""WGS 84"",6378137,298.257223563,AUTHORITY[""EPSG"",""7030""]],AUTHORITY[""EPSG"",""6326""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""",16,78.39886365,17.32449668,78.39891765,17.32444368,16,15,36.2,17.32449668,78.39891765,17.32444368,16,15,35,,,,,,,,,,,,,,0.4,31,1.7,,33.16770453,1.68,,1.69,,32.08385227,0.560194246,2.337436535
78.39889759,78.3989066,17.32447926,17.32448825,0.485759494,farm209,"Polygon?crs=GEOGCS[""WGS 84"",DATUM[""WGS_1984"",SPHEROID[""WGS 84"",6378137,298.257223563,AUTHORITY[""EPSG"",""7030""]],AUTHORITY[""EPSG"",""6326""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""",16,78.39886365,17.32449668,78.39891765,17.32444368,16,15,36.2,17.32449668,78.39891765,17.32444368,16,15,35,,,,,,,,,,,,,,0.4,31,1.7,,33.16770453,1.68,,1.69,,32.08385227,0.560194246,1.544993628
78.39892457,78.39893358,17.32453317,17.32454216,0.007023773,farm20,"Polygon?crs=GEOGCS[""WGS 84"",DATUM[""WGS_1984"",SPHEROID[""WGS 84"",6378137,298.257223563,AUTHORITY[""EPSG"",""7030""]],AUTHORITY[""EPSG"",""6326""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""",22,78.39891765,17.32454968,78.39897165,17.32449668,22,19,23.2,17.32454968,78.39897165,17.32449668,22,19,35,,,,,,,,,,,,,,0.2,31,1.6,,33.16770453,1.68,,1.64,,32.08385227,0.560194246,0.021678688
78.39890654,78.39891555,17.32447926,17.32448825,0.431383143,farm210,"Polygon?crs=GEOGCS[""WGS 84"",DATUM[""WGS_1984"",SPHEROID[""WGS 84"",6378137,298.257223563,AUTHORITY[""EPSG"",""7030""]],AUTHORITY[""EPSG"",""6326""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""",16,78.39886365,17.32449668,78.39891765,17.32444368,16,15,36.2,17.32449668,78.39891765,17.32444368,16,15,35,,,,,,,,,,,,,,0.4,31,1.7,,33.16770453,1.68,,1.69,,32.08385227,0.560194246,1.372045664
78.39891555,78.39892457,17.32447926,17.32448825,0.116509725,farm211,"Polygon?crs=GEOGCS[""WGS 84"",DATUM[""WGS_1984"",SPHEROID[""WGS 84"",6378137,298.257223563,AUTHORITY[""EPSG"",""7030""]],AUTHORITY[""EPSG"",""6326""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""",16,78.39886365,17.32449668,78.39891765,17.32444368,16,15,36.2,17.32449668,78.39891765,17.32444368,16,15,35,,,,,,,,,,,,,,0.4,31,1.7,,33.16770453,1.68,,1.69,,32.08385227,0.560194246,0.37056771
78.39891555,78.39892457,17.32447926,17.32448825,0.116509725,farm211,"Polygon?crs=GEOGCS[""WGS 84"",DATUM[""WGS_1984"",SPHEROID[""WGS 84"",6378137,298.257223563,AUTHORITY[""EPSG"",""7030""]],AUTHORITY[""EPSG"",""6326""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""",23,78.39891765,17.32449668,78.39897165,17.32444368,23,20,34.8,17.32449668,78.39897165,17.32444368,23,20,35,,,,,,,,,,,,,,0.3,31,1.8,,33.16770453,1.68,,1.74,,32.08385227,0.560194246,0.381531252
78.39892457,78.39893358,17.32447926,17.32448825,0.26161624,farm212,"Polygon?crs=GEOGCS[""WGS 84"",DATUM[""WGS_1984"",SPHEROID[""WGS 84"",6378137,298.257223563,AUTHORITY[""EPSG"",""7030""]],AUTHORITY[""EPSG"",""6326""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""",23,78.39891765,17.32449668,78.39897165,17.32444368,23,20,34.8,17.32449668,78.39897165,17.32444368,23,20,35,,,,,,,,,,,,,,0.3,31,1.8,,33.16770453,1.68,,1.74,,32.08385227,0.560194246,0.856707636
78.39893352,78.39894253,17.32447926,17.32448825,0.428179994,farm213,"Polygon?crs=GEOGCS[""WGS 84"",DATUM[""WGS_1984"",SPHEROID[""WGS 84"",6378137,298.257223563,AUTHORITY[""EPSG"",""7030""]],AUTHORITY[""EPSG"",""6326""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""",23,78.39891765,17.32449668,78.39897165,17.32444368,23,20,34.8,17.32449668,78.39897165,17.32444368,23,20,35,,,,,,,,,,,,,,0.3,31,1.8,,33.16770453,1.68,,1.74,,32.08385227,0.560194246,1.402149465
78.39894253,78.39895155,17.32447926,17.32448825,0.395260883,farm214,"Polygon?crs=GEOGCS[""WGS 84"",DATUM[""WGS_1984"",SPHEROID[""WGS 84"",6378137,298.257223563,AUTHORITY[""EPSG"",""7030""]],AUTHORITY[""EPSG"",""6326""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""",23,78.39891765,17.32449668,78.39897165,17.32444368,23,20,34.8,17.32449668,78.39897165,17.32444368,23,20,35,,,,,,,,,,,,,,0.3,31,1.8,,33.16770453,1.68,,1.74,,32.08385227,0.560194246,1.294350142
78.39895155,78.39896056,17.32447926,17.32448825,0.489657302,farm215,"Polygon?crs=GEOGCS[""WGS 84"",DATUM[""WGS_1984"",SPHEROID[""WGS 84"",6378137,298.257223563,AUTHORITY[""EPSG"",""7030""]],AUTHORITY[""EPSG"",""6326""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""",23,78.39891765,17.32449668,78.39897165,17.32444368,23,20,34.8,17.32449668,78.39897165,17.32444368,23,20,35,,,,,,,,,,,,,,0.3,31,1.8,,33.16770453,1.68,,1.74,,32.08385227,0.560194246,1.603467545
78.3989605,78.39896951,17.32447926,17.32448825,0.340575795,farm216,"Polygon?crs=GEOGCS[""WGS 84"",DATUM[""WGS_1984"",SPHEROID[""WGS 84"",6378137,298.257223563,AUTHORITY[""EPSG"",""7030""]],AUTHORITY[""EPSG"",""6326""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""",23,78.39891765,17.32449668,78.39897165,17.32444368,23,20,34.8,17.32449668,78.39897165,17.32444368,23,20,35,,,,,,,,,,,,,,0.3,31,1.8,,33.16770453,1.68,,1.74,,32.08385227,0.560194246,1.115274361
78.39896951,78.39897853,17.32447926,17.32448825,0,farm217,"Polygon?crs=GEOGCS[""WGS 84"",DATUM[""WGS_1984"",SPHEROID[""WGS 84"",6378137,298.257223563,AUTHORITY[""EPSG"",""7030""]],AUTHORITY[""EPSG"",""6326""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""",23,78.39891765,17.32449668,78.39897165,17.32444368,23,20,34.8,17.32449668,78.39897165,17.32444368,23,20,35,,,,,,,,,,,,,,0.3,31,1.8,,33.16770453,1.68,,1.74,,32.08385227,0.560194246,0
78.39893352,78.39894253,17.32453317,17.32454216,0.007255326,farm21,"Polygon?crs=GEOGCS[""WGS 84"",DATUM[""WGS_1984"",SPHEROID[""WGS 84"",6378137,298.257223563,AUTHORITY[""EPSG"",""7030""]],AUTHORITY[""EPSG"",""6326""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""",22,78.39891765,17.32454968,78.39897165,17.32449668,22,19,23.2,17.32454968,78.39897165,17.32449668,22,19,35,,,,,,,,,,,,,,0.2,31,1.6,,33.16770453,1.68,,1.64,,32.08385227,0.560194246,0.02239337
78.39875367,78.39876268,17.32447022,17.32447921,0.425903056,farm225,"Polygon?crs=GEOGCS[""WGS 84"",DATUM[""WGS_1984"",SPHEROID[""WGS 84"",6378137,298.257223563,AUTHORITY[""EPSG"",""7030""]],AUTHORITY[""EPSG"",""6326""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""",2,78.39875565,17.32449668,78.39880965,17.32444368,2,13,42.6,17.32449668,78.39880965,17.32444368,2,13,35,,,,,,,,,,,,,,0.4,31,1.7,,33.16770453,1.68,,1.69,,32.08385227,0.560194246,1.354615848
78.39876268,78.3987717,17.32447022,17.32447921,0.276165483,farm226,"Polygon?crs=GEOGCS[""WGS 84"",DATUM[""WGS_1984"",SPHEROID[""WGS 84"",6378137,298.257223563,AUTHORITY[""EPSG"",""7030""]],AUTHORITY[""EPSG"",""6326""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""",2,78.39875565,17.32449668,78.39880965,17.32444368,2,13,42.6,17.32449668,78.39880965,17.32444368,2,13,35,,,,,,,,,,,,,,0.4,31,1.7,,33.16770453,1.68,,1.69,,32.08385227,0.560194246,0.878364535
78.39877164,78.39878065,17.32447022,17.32447921,0.474529176,farm227,"Polygon?crs=GEOGCS[""WGS 84"",DATUM[""WGS_1984"",SPHEROID[""WGS 84"",6378137,298.257223563,AUTHORITY[""EPSG"",""7030""]],AUTHORITY[""EPSG"",""6326""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""",2,78.39875565,17.32449668,78.39880965,17.32444368,2,13,42.6,17.32449668,78.39880965,17.32444368,2,13,35,,,,,,,,,,,,,,0.4,31,1.7,,33.16770453,1.68,,1.69,,32.08385227,0.560194246,1.50927478
78.39878065,78.39878966,17.32447022,17.32447921,0.726921889,farm228,"Polygon?crs=GEOGCS[""WGS 84"",DATUM[""WGS_1984"",SPHEROID[""WGS 84"",6378137,298.257223563,AUTHORITY[""EPSG"",""7030""]],AUTHORITY[""EPSG"",""6326""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""",2,78.39875565,17.32449668,78.39880965,17.32444368,2,13,42.6,17.32449668,78.39880965,17.32444368,2,13,35,,,,,,,,,,,,,,0.4,31,1.7,,33.16770453,1.68,,1.69,,32.08385227,0.560194246,2.312028282
78.39878966,78.39879868,17.32447022,17.32447921,0.60605125,farm229,"Polygon?crs=GEOGCS[""WGS 84"",DATUM[""WGS_1984"",SPHEROID[""WGS 84"",6378137,298.257223563,AUTHORITY[""EPSG"",""7030""]],AUTHORITY[""EPSG"",""6326""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""",2,78.39875565,17.32449668,78.39880965,17.32444368,2,13,42.6,17.32449668,78.39880965,17.32444368,2,13,35,,,,,,,,,,,,,,0.4,31,1.7,,33.16770453,1.68,,1.69,,32.08385227,0.560194246,1.927590366
78.39894253,78.39895155,17.32453317,17.32454216,0.003010188,farm22,"Polygon?crs=GEOGCS[""WGS 84"",DATUM[""WGS_1984"",SPHEROID[""WGS 84"",6378137,298.257223563,AUTHORITY[""EPSG"",""7030""]],AUTHORITY[""EPSG"",""6326""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""",22,78.39891765,17.32454968,78.39897165,17.32449668,22,19,23.2,17.32454968,78.39897165,17.32449668,22,19,35,,,,,,,,,,,,,,0.2,31,1.6,,33.16770453,1.68,,1.64,,32.08385227,0.560194246,0.009290866
78.39879862,78.39880763,17.32447022,17.32447921,0.526705773,farm230,"Polygon?crs=GEOGCS[""WGS 84"",DATUM[""WGS_1984"",SPHEROID[""WGS 84"",6378137,298.257223563,AUTHORITY[""EPSG"",""7030""]],AUTHORITY[""EPSG"",""6326""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""",2,78.39875565,17.32449668,78.39880965,17.32444368,2,13,42.6,17.32449668,78.39880965,17.32444368,2,13,35,,,,,,,,,,,,,,0.4,31,1.7,,33.16770453,1.68,,1.69,,32.08385227,0.560194246,1.675226268
78.39880763,78.39881665,17.32447022,17.32447921,0.439294535,farm231,"Polygon?crs=GEOGCS[""WGS 84"",DATUM[""WGS_1984"",SPHEROID[""WGS 84"",6378137,298.257223563,AUTHORITY[""EPSG"",""7030""]],AUTHORITY[""EPSG"",""6326""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""",2,78.39875565,17.32449668,78.39880965,17.32444368,2,13,42.6,17.32449668,78.39880965,17.32444368,2,13,35,,,,,,,,,,,,,,0.4,31,1.7,,33.16770453,1.68,,1.69,,32.08385227,0.560194246,1.397208427
78.39880763,78.39881665,17.32447022,17.32447921,0.439294535,farm231,"Polygon?crs=GEOGCS[""WGS 84"",DATUM[""WGS_1984"",SPHEROID[""WGS 84"",6378137,298.257223563,AUTHORITY[""EPSG"",""7030""]],AUTHORITY[""EPSG"",""6326""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""",9,78.39880965,17.32449668,78.39886365,17.32444368,9,14,41.6,17.32449668,78.39886365,17.32444368,9,14,35,,,,,,,,,,,,,,0.4,31,1.7,,33.16770453,1.68,,1.69,,32.08385227,0.560194246,1.397208427
78.39881665,78.39882566,17.32447022,17.32447921,0.499035196,farm232,"Polygon?crs=GEOGCS[""WGS 84"",DATUM[""WGS_1984"",SPHEROID[""WGS 84"",6378137,298.257223563,AUTHORITY[""EPSG"",""7030""]],AUTHORITY[""EPSG"",""6326""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""",9,78.39880965,17.32449668,78.39886365,17.32444368,9,14,41.6,17.32449668,78.39886365,17.32444368,9,14,35,,,,,,,,,,,,,,0.4,31,1.7,,33.16770453,1.68,,1.69,,32.08385227,0.560194246,1.587217971
78.3988256,78.39883461,17.32447022,17.32447921,0.653403828,farm233,"Polygon?crs=GEOGCS[""WGS 84"",DATUM[""WGS_1984"",SPHEROID[""WGS 84"",6378137,298.257223563,AUTHORITY[""EPSG"",""7030""]],AUTHORITY[""EPSG"",""6326""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""",9,78.39880965,17.32449668,78.39886365,17.32444368,9,14,41.6,17.32449668,78.39886365,17.32444368,9,14,35,,,,,,,,,,,,,,0.4,31,1.7,,33.16770453,1.68,,1.69,,32.08385227,0.560194246,2.078198707
78.39883461,78.39884363,17.32447022,17.32447921,0.759802408,farm234,"Polygon?crs=GEOGCS[""WGS 84"",DATUM[""WGS_1984"",SPHEROID[""WGS 84"",6378137,298.257223563,AUTHORITY[""EPSG"",""7030""]],AUTHORITY[""EPSG"",""6326""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""",9,78.39880965,17.32449668,78.39886365,17.32444368,9,14,41.6,17.32449668,78.39886365,17.32444368,9,14,35,,,,,,,,,,,,,,0.4,31,1.7,,33.16770453,1.68,,1.69,,32.08385227,0.560194246,2.416607178
78.39884363,78.39885264,17.32447022,17.32447921,0.695585057,farm235,"Polygon?crs=GEOGCS[""WGS 84"",DATUM[""WGS_1984"",SPHEROID[""WGS 84"",6378137,298.257223563,AUTHORITY[""EPSG"",""7030""]],AUTHORITY[""EPSG"",""6326""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""",9,78.39880965,17.32449668,78.39886365,17.32444368,9,14,41.6,17.32449668,78.39886365,17.32444368,9,14,35,,,,,,,,,,,,,,0.4,31,1.7,,33.16770453,1.68,,1.69,,32.08385227,0.560194246,2.212359192
78.39885258,78.39886159,17.32447022,17.32447921,0.4980318,farm236,"Polygon?crs=GEOGCS[""WGS 84"",DATUM[""WGS_1984"",SPHEROID[""WGS 84"",6378137,298.257223563,AUTHORITY[""EPSG"",""7030""]],AUTHORITY[""EPSG"",""6326""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""",9,78.39880965,17.32449668,78.39886365,17.32444368,9,14,41.6,17.32449668,78.39886365,17.32444368,9,14,35,,,,,,,,,,,,,,0.4,31,1.7,,33.16770453,1.68,,1.69,,32.08385227,0.560194246,1.584026597
78.39886159,78.39887061,17.32447022,17.32447921,0.461176289,farm237,"Polygon?crs=GEOGCS[""WGS 84"",DATUM[""WGS_1984"",SPHEROID[""WGS 84"",6378137,298.257223563,AUTHORITY[""EPSG"",""7030""]],AUTHORITY[""EPSG"",""6326""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""",9,78.39880965,17.32449668,78.39886365,17.32444368,9,14,41.6,17.32449668,78.39891765,17.32444368,16,15,35,,,,,,,,,,,,,,0.4,31,1.7,,33.16770453,1.68,,1.69,,32.08385227,0.560194246,1.466804946
78.39886159,78.39887061,17.32447022,17.32447921,0.461176289,farm237,"Polygon?crs=GEOGCS[""WGS 84"",DATUM[""WGS_1984"",SPHEROID[""WGS 84"",6378137,298.257223563,AUTHORITY[""EPSG"",""7030""]],AUTHORITY[""EPSG"",""6326""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""",16,78.39886365,17.32449668,78.39891765,17.32444368,16,15,36.2,17.32449668,78.39891765,17.32444368,16,15,35,,,,,,,,,,,,,,0.4,31,1.7,,33.16770453,1.68,,1.69,,32.08385227,0.560194246,1.466804946
78.39886159,78.39887061,17.32447022,17.32447921,0.461176289,farm237,"Polygon?crs=GEOGCS[""WGS 84"",DATUM[""WGS_1984"",SPHEROID[""WGS 84"",6378137,298.257223563,AUTHORITY[""EPSG"",""7030""]],AUTHORITY[""EPSG"",""6326""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""",9,78.39880965,17.32449668,78.39886365,17.32444368,9,14,41.6,17.32449668,78.39886365,17.32444368,9,14,35,,,,,,,,,,,,,,0.4,31,1.7,,33.16770453,1.68,,1.69,,32.08385227,0.560194246,1.466804946
