fid,left,top,right,bottom,id,plot_id,1/7/2024 Height (cm),fid_2,left_2,top_2,right_2,bottom_2,id_2,plot_id_2,101_DAS,XMIN,XMAX,YMIN,YMAX,can_cover,layer,path,,,,,,,,,DAS,leaf_angle_DAS,DAS,VLADF_DAS,,Height,leaf_angle_height,VLADF_height,Height,VLADF_height_rounded,,,1/7/2024 Height (m),Leaf_Angle_Height,VLADF_Height,,leaf_angle_DAS,VLADF_DAS,,VLADF (av),,leaf_angle (av),leaf_angle (av in radians),LAI
3,78.39875565,17.32444368,78.39880965,17.32439068,3,12,207.6,3,78.39875565,17.32444368,78.39880965,17.32439068,3,12,83,78.39878237,78.39879136,17.32440131,17.32441028,0.926582792,farm484,"Polygon?crs=GEOGCS[""WGS 84"",DATUM[""WGS_1984"",SPHEROID[""WGS 84"",6378137,298.257223563,AUTHORITY[""EPSG"",""7030""]],AUTHORITY[""EPSG"",""6326""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""",,,,,,,,,,,,,,,,,,,,,2.1,24.88048019,3.1,,28.31763631,2.90332,,3.00166,,26.59905825,0.464428001,6.209455958
3,78.39875565,17.32444368,78.39880965,17.32439068,3,12,207.6,3,78.39875565,17.32444368,78.39880965,17.32439068,3,12,83,78.39879136,78.39880036,17.32440131,17.32441028,0.958157468,farm485,"Polygon?crs=GEOGCS[""WGS 84"",DATUM[""WGS_1984"",SPHEROID[""WGS 84"",6378137,298.257223563,AUTHORITY[""EPSG"",""7030""]],AUTHORITY[""EPSG"",""6326""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""",,,,,,,,,,,,,,,,,,,,,2.1,24.88048019,3.1,,28.31763631,2.90332,,3.00166,,26.59905825,0.464428001,6.421052328
3,78.39875565,17.32444368,78.39880965,17.32439068,3,12,207.6,3,78.39875565,17.32444368,78.39880965,17.32439068,3,12,83,78.39880036,78.39880935,17.32440131,17.32441028,0.976582792,farm486,"Polygon?crs=GEOGCS[""WGS 84"",DATUM[""WGS_1984"",SPHEROID[""WGS 84"",6378137,298.257223563,AUTHORITY[""EPSG"",""7030""]],AUTHORITY[""EPSG"",""6326""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""",,,,,,,,,,,,,,,,,,,,,2.1,24.88048019,3.1,,28.31763631,2.90332,,3.00166,,26.59905825,0.464428001,6.544528874
3,78.39875565,17.32444368,78.39880965,17.32439068,3,12,207.6,3,78.39875565,17.32444368,78.39880965,17.32439068,3,12,83,78.39880935,78.39881834,17.32440131,17.32441028,0.936323052,farm487,"Polygon?crs=GEOGCS[""WGS 84"",DATUM[""WGS_1984"",SPHEROID[""WGS 84"",6378137,298.257223563,AUTHORITY[""EPSG"",""7030""]],AUTHORITY[""EPSG"",""6326""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""",,,,,,,,,,,,,,,,,,,,,2.1,24.88048019,3.1,,28.31763631,2.90332,,3.00166,,26.59905825,0.464428001,6.274729903
3,78.39875565,17.32444368,78.39880965,17.32439068,3,12,207.6,3,78.39875565,17.32444368,78.39880965,17.32439068,3,12,83,78.3987554,78.39876439,17.32439234,17.32440131,0.450121753,farm513,"Polygon?crs=GEOGCS[""WGS 84"",DATUM[""WGS_1984"",SPHEROID[""WGS 84"",6378137,298.257223563,AUTHORITY[""EPSG"",""7030""]],AUTHORITY[""EPSG"",""6326""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""",,,,,,,,,,,,,,,,,,,,,2.1,24.88048019,3.1,,28.31763631,2.90332,,3.00166,,26.59905825,0.464428001,3.016472166
3,78.39875565,17.32444368,78.39880965,17.32439068,3,12,207.6,3,78.39875565,17.32444368,78.39880965,17.32439068,3,12,83,78.39876439,78.39877338,17.32439234,17.32440131,0.867167208,farm514,"Polygon?crs=GEOGCS[""WGS 84"",DATUM[""WGS_1984"",SPHEROID[""WGS 84"",6378137,298.257223563,AUTHORITY[""EPSG"",""7030""]],AUTHORITY[""EPSG"",""6326""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""",,,,,,,,,,,,,,,,,,,,,2.1,24.88048019,3.1,,28.31763631,2.90332,,3.00166,,26.59905825,0.464428001,5.811284896
3,78.39875565,17.32444368,78.39880965,17.32439068,3,12,207.6,3,78.39875565,17.32444368,78.39880965,17.32439068,3,12,83,78.39877338,78.39878237,17.32439234,17.32440131,0.799756494,farm515,"Polygon?crs=GEOGCS[""WGS 84"",DATUM[""WGS_1984"",SPHEROID[""WGS 84"",6378137,298.257223563,AUTHORITY[""EPSG"",""7030""]],AUTHORITY[""EPSG"",""6326""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""",,,,,,,,,,,,,,,,,,,,,2.1,24.88048019,3.1,,28.31763631,2.90332,,3.00166,,26.59905825,0.464428001,5.359534804
3,78.39875565,17.32444368,78.39880965,17.32439068,3,12,207.6,3,78.39875565,17.32444368,78.39880965,17.32439068,3,12,83,78.39878237,78.39879136,17.32439234,17.32440131,0.862094156,farm516,"Polygon?crs=GEOGCS[""WGS 84"",DATUM[""WGS_1984"",SPHEROID[""WGS 84"",6378137,298.257223563,AUTHORITY[""EPSG"",""7030""]],AUTHORITY[""EPSG"",""6326""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""",,,,,,,,,,,,,,,,,,,,,2.1,24.88048019,3.1,,28.31763631,2.90332,,3.00166,,26.59905825,0.464428001,5.777288049
3,78.39875565,17.32444368,78.39880965,17.32439068,3,12,207.6,3,78.39875565,17.32444368,78.39880965,17.32439068,3,12,83,78.39879136,78.39880036,17.32439234,17.32440131,0.942654221,farm517,"Polygon?crs=GEOGCS[""WGS 84"",DATUM[""WGS_1984"",SPHEROID[""WGS 84"",6378137,298.257223563,AUTHORITY[""EPSG"",""7030""]],AUTHORITY[""EPSG"",""6326""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""",,,,,,,,,,,,,,,,,,,,,2.1,24.88048019,3.1,,28.31763631,2.90332,,3.00166,,26.59905825,0.464428001,6.317157967
3,78.39875565,17.32444368,78.39880965,17.32439068,3,12,207.6,3,78.39875565,17.32444368,78.39880965,17.32439068,3,12,83,78.39880036,78.39880935,17.32439234,17.32440131,0.961160714,farm518,"Polygon?crs=GEOGCS[""WGS 84"",DATUM[""WGS_1984"",SPHEROID[""WGS 84"",6378137,298.257223563,AUTHORITY[""EPSG"",""7030""]],AUTHORITY[""EPSG"",""6326""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""",,,,,,,,,,,,,,,,,,,,,2.1,24.88048019,3.1,,28.31763631,2.90332,,3.00166,,26.59905825,0.464428001,6.441178461
3,78.39875565,17.32444368,78.39880965,17.32439068,3,12,207.6,3,78.39875565,17.32444368,78.39880965,17.32439068,3,12,83,78.39880935,78.39881834,17.32439234,17.32440131,0.790503247,farm519,"Polygon?crs=GEOGCS[""WGS 84"",DATUM[""WGS_1984"",SPHEROID[""WGS 84"",6378137,298.257223563,AUTHORITY[""EPSG"",""7030""]],AUTHORITY[""EPSG"",""6326""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""",,,,,,,,,,,,,,,,,,,,,2.1,24.88048019,3.1,,28.31763631,2.90332,,3.00166,,26.59905825,0.464428001,5.297524556
3,78.39875565,17.32444368,78.39880965,17.32439068,3,12,207.6,3,78.39875565,17.32444368,78.39880965,17.32439068,3,12,83,78.3987554,78.39876439,17.32438331,17.32439228,0.246631494,farm545,"Polygon?crs=GEOGCS[""WGS 84"",DATUM[""WGS_1984"",SPHEROID[""WGS 84"",6378137,298.257223563,AUTHORITY[""EPSG"",""7030""]],AUTHORITY[""EPSG"",""6326""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""",,,,,,,,,,,,,,,,,,,,,2.1,24.88048019,3.1,,28.31763631,2.90332,,3.00166,,26.59905825,0.464428001,1.652790673
3,78.39875565,17.32444368,78.39880965,17.32439068,3,12,207.6,3,78.39875565,17.32444368,78.39880965,17.32439068,3,12,83,78.39876439,78.39877338,17.32438331,17.32439228,0.454829545,farm546,"Polygon?crs=GEOGCS[""WGS 84"",DATUM[""WGS_1984"",SPHEROID[""WGS 84"",6378137,298.257223563,AUTHORITY[""EPSG"",""7030""]],AUTHORITY[""EPSG"",""6326""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""",,,,,,,,,,,,,,,,,,,,,2.1,24.88048019,3.1,,28.31763631,2.90332,,3.00166,,26.59905825,0.464428001,3.04802124
3,78.39875565,17.32444368,78.39880965,17.32439068,3,12,207.6,3,78.39875565,17.32444368,78.39880965,17.32439068,3,12,83,78.39877338,78.39878237,17.32438331,17.32439228,0.326420455,farm547,"Polygon?crs=GEOGCS[""WGS 84"",DATUM[""WGS_1984"",SPHEROID[""WGS 84"",6378137,298.257223563,AUTHORITY[""EPSG"",""7030""]],AUTHORITY[""EPSG"",""6326""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""",,,,,,,,,,,,,,,,,,,,,2.1,24.88048019,3.1,,28.31763631,2.90332,,3.00166,,26.59905825,0.464428001,2.187493069
3,78.39875565,17.32444368,78.39880965,17.32439068,3,12,207.6,3,78.39875565,17.32444368,78.39880965,17.32439068,3,12,83,78.39878237,78.39879136,17.32438331,17.32439228,0.39237013,farm548,"Polygon?crs=GEOGCS[""WGS 84"",DATUM[""WGS_1984"",SPHEROID[""WGS 84"",6378137,298.257223563,AUTHORITY[""EPSG"",""7030""]],AUTHORITY[""EPSG"",""6326""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""",,,,,,,,,,,,,,,,,,,,,2.1,24.88048019,3.1,,28.31763631,2.90332,,3.00166,,26.59905825,0.464428001,2.62945207
3,78.39875565,17.32444368,78.39880965,17.32439068,3,12,207.6,3,78.39875565,17.32444368,78.39880965,17.32439068,3,12,83,78.39879136,78.39880036,17.32438331,17.32439228,0.723782468,farm549,"Polygon?crs=GEOGCS[""WGS 84"",DATUM[""WGS_1984"",SPHEROID[""WGS 84"",6378137,298.257223563,AUTHORITY[""EPSG"",""7030""]],AUTHORITY[""EPSG"",""6326""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""",,,,,,,,,,,,,,,,,,,,,2.1,24.88048019,3.1,,28.31763631,2.90332,,3.00166,,26.59905825,0.464428001,4.850398036
3,78.39875565,17.32444368,78.39880965,17.32439068,3,12,207.6,3,78.39875565,17.32444368,78.39880965,17.32439068,3,12,83,78.39880036,78.39880935,17.32438331,17.32439228,0.658116883,farm550,"Polygon?crs=GEOGCS[""WGS 84"",DATUM[""WGS_1984"",SPHEROID[""WGS 84"",6378137,298.257223563,AUTHORITY[""EPSG"",""7030""]],AUTHORITY[""EPSG"",""6326""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""",,,,,,,,,,,,,,,,,,,,,2.1,24.88048019,3.1,,28.31763631,2.90332,,3.00166,,26.59905825,0.464428001,4.410342859
3,78.39875565,17.32444368,78.39880965,17.32439068,3,12,207.6,3,78.39875565,17.32444368,78.39880965,17.32439068,3,12,83,78.39880935,78.39881834,17.32438331,17.32439228,0.569602273,farm551,"Polygon?crs=GEOGCS[""WGS 84"",DATUM[""WGS_1984"",SPHEROID[""WGS 84"",6378137,298.257223563,AUTHORITY[""EPSG"",""7030""]],AUTHORITY[""EPSG"",""6326""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""",,,,,,,,,,,,,,,,,,,,,2.1,24.88048019,3.1,,28.31763631,2.90332,,3.00166,,26.59905825,0.464428001,3.817165887
3,78.39875565,17.32444368,78.39880965,17.32439068,3,12,207.6,4,78.39875565,17.32439068,78.39880965,17.32433768,4,7,83,78.3987554,78.39876439,17.32438331,17.32439228,0.246631494,farm545,"Polygon?crs=GEOGCS[""WGS 84"",DATUM[""WGS_1984"",SPHEROID[""WGS 84"",6378137,298.257223563,AUTHORITY[""EPSG"",""7030""]],AUTHORITY[""EPSG"",""6326""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""",,,,,,,,,,,,,,,,,,,,,2.1,24.88048019,3.1,,28.31763631,2.90332,,3.00166,,26.59905825,0.464428001,1.652790673
3,78.39875565,17.32444368,78.39880965,17.32439068,3,12,207.6,4,78.39875565,17.32439068,78.39880965,17.32433768,4,7,83,78.39876439,78.39877338,17.32438331,17.32439228,0.454829545,farm546,"Polygon?crs=GEOGCS[""WGS 84"",DATUM[""WGS_1984"",SPHEROID[""WGS 84"",6378137,298.257223563,AUTHORITY[""EPSG"",""7030""]],AUTHORITY[""EPSG"",""6326""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""",,,,,,,,,,,,,,,,,,,,,2.1,24.88048019,3.1,,28.31763631,2.90332,,3.00166,,26.59905825,0.464428001,3.04802124
3,78.39875565,17.32444368,78.39880965,17.32439068,3,12,207.6,4,78.39875565,17.32439068,78.39880965,17.32433768,4,7,83,78.39877338,78.39878237,17.32438331,17.32439228,0.326420455,farm547,"Polygon?crs=GEOGCS[""WGS 84"",DATUM[""WGS_1984"",SPHEROID[""WGS 84"",6378137,298.257223563,AUTHORITY[""EPSG"",""7030""]],AUTHORITY[""EPSG"",""6326""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""",,,,,,,,,,,,,,,,,,,,,2.1,24.88048019,3.1,,28.31763631,2.90332,,3.00166,,26.59905825,0.464428001,2.187493069
3,78.39875565,17.32444368,78.39880965,17.32439068,3,12,207.6,4,78.39875565,17.32439068,78.39880965,17.32433768,4,7,83,78.39878237,78.39879136,17.32438331,17.32439228,0.39237013,farm548,"Polygon?crs=GEOGCS[""WGS 84"",DATUM[""WGS_1984"",SPHEROID[""WGS 84"",6378137,298.257223563,AUTHORITY[""EPSG"",""7030""]],AUTHORITY[""EPSG"",""6326""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""",,,,,,,,,,,,,,,,,,,,,2.1,24.88048019,3.1,,28.31763631,2.90332,,3.00166,,26.59905825,0.464428001,2.62945207
3,78.39875565,17.32444368,78.39880965,17.32439068,3,12,207.6,4,78.39875565,17.32439068,78.39880965,17.32433768,4,7,83,78.39879136,78.39880036,17.32438331,17.32439228,0.723782468,farm549,"Polygon?crs=GEOGCS[""WGS 84"",DATUM[""WGS_1984"",SPHEROID[""WGS 84"",6378137,298.257223563,AUTHORITY[""EPSG"",""7030""]],AUTHORITY[""EPSG"",""6326""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""",,,,,,,,,,,,,,,,,,,,,2.1,24.88048019,3.1,,28.31763631,2.90332,,3.00166,,26.59905825,0.464428001,4.850398036
3,78.39875565,17.32444368,78.39880965,17.32439068,3,12,207.6,4,78.39875565,17.32439068,78.39880965,17.32433768,4,7,83,78.39880036,78.39880935,17.32438331,17.32439228,0.658116883,farm550,"Polygon?crs=GEOGCS[""WGS 84"",DATUM[""WGS_1984"",SPHEROID[""WGS 84"",6378137,298.257223563,AUTHORITY[""EPSG"",""7030""]],AUTHORITY[""EPSG"",""6326""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""",,,,,,,,,,,,,,,,,,,,,2.1,24.88048019,3.1,,28.31763631,2.90332,,3.00166,,26.59905825,0.464428001,4.410342859
3,78.39875565,17.32444368,78.39880965,17.32439068,3,12,207.6,4,78.39875565,17.32439068,78.39880965,17.32433768,4,7,83,78.39880935,78.39881834,17.32438331,17.32439228,0.569602273,farm551,"Polygon?crs=GEOGCS[""WGS 84"",DATUM[""WGS_1984"",SPHEROID[""WGS 84"",6378137,298.257223563,AUTHORITY[""EPSG"",""7030""]],AUTHORITY[""EPSG"",""6326""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""",,,,,,,,,,,,,,,,,,,,,2.1,24.88048019,3.1,,28.31763631,2.90332,,3.00166,,26.59905825,0.464428001,3.817165887
3,78.39875565,17.32444368,78.39880965,17.32439068,3,12,207.6,10,78.39880965,17.32444368,78.39886365,17.32439068,10,11,83,78.39880935,78.39881834,17.32443731,17.32444629,0.799959416,farm359,"Polygon?crs=GEOGCS[""WGS 84"",DATUM[""WGS_1984"",SPHEROID[""WGS 84"",6378137,298.257223563,AUTHORITY[""EPSG"",""7030""]],AUTHORITY[""EPSG"",""6326""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""",,,,,,,,,,,,,,,,,,,,,2.1,24.88048019,3.1,,28.31763631,2.90332,,3.00166,,26.59905825,0.464428001,5.360894678
3,78.39875565,17.32444368,78.39880965,17.32439068,3,12,207.6,10,78.39880965,17.32444368,78.39886365,17.32439068,10,11,83,78.39880935,78.39881834,17.32442829,17.32443726,0.945373377,farm391,"Polygon?crs=GEOGCS[""WGS 84"",DATUM[""WGS_1984"",SPHEROID[""WGS 84"",6378137,298.257223563,AUTHORITY[""EPSG"",""7030""]],AUTHORITY[""EPSG"",""6326""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""",,,,,,,,,,,,,,,,,,,,,2.1,24.88048019,3.1,,28.31763631,2.90332,,3.00166,,26.59905825,0.464428001,6.335380276
3,78.39875565,17.32444368,78.39880965,17.32439068,3,12,207.6,10,78.39880965,17.32444368,78.39886365,17.32439068,10,11,83,78.39880935,78.39881834,17.32441931,17.32442829,0.951339286,farm423,"Polygon?crs=GEOGCS[""WGS 84"",DATUM[""WGS_1984"",SPHEROID[""WGS 84"",6378137,298.257223563,AUTHORITY[""EPSG"",""7030""]],AUTHORITY[""EPSG"",""6326""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""",,,,,,,,,,,,,,,,,,,,,2.1,24.88048019,3.1,,28.31763631,2.90332,,3.00166,,26.59905825,0.464428001,6.375360567
3,78.39875565,17.32444368,78.39880965,17.32439068,3,12,207.6,10,78.39880965,17.32444368,78.39886365,17.32439068,10,11,83,78.39880935,78.39881834,17.32441028,17.32441926,0.989407468,farm455,"Polygon?crs=GEOGCS[""WGS 84"",DATUM[""WGS_1984"",SPHEROID[""WGS 84"",6378137,298.257223563,AUTHORITY[""EPSG"",""7030""]],AUTHORITY[""EPSG"",""6326""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""",,,,,,,,,,,,,,,,,,,,,2.1,24.88048019,3.1,,28.31763631,2.90332,,3.00166,,26.59905825,0.464428001,6.630472901
3,78.39875565,17.32444368,78.39880965,17.32439068,3,12,207.6,10,78.39880965,17.32444368,78.39886365,17.32439068,10,11,83,78.39880935,78.39881834,17.32440131,17.32441028,0.936323052,farm487,"Polygon?crs=GEOGCS[""WGS 84"",DATUM[""WGS_1984"",SPHEROID[""WGS 84"",6378137,298.257223563,AUTHORITY[""EPSG"",""7030""]],AUTHORITY[""EPSG"",""6326""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""",,,,,,,,,,,,,,,,,,,,,2.1,24.88048019,3.1,,28.31763631,2.90332,,3.00166,,26.59905825,0.464428001,6.274729903
3,78.39875565,17.32444368,78.39880965,17.32439068,3,12,207.6,10,78.39880965,17.32444368,78.39886365,17.32439068,10,11,83,78.39880935,78.39881834,17.32439234,17.32440131,0.790503247,farm519,"Polygon?crs=GEOGCS[""WGS 84"",DATUM[""WGS_1984"",SPHEROID[""WGS 84"",6378137,298.257223563,AUTHORITY[""EPSG"",""7030""]],AUTHORITY[""EPSG"",""6326""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""",,,,,,,,,,,,,,,,,,,,,2.1,24.88048019,3.1,,28.31763631,2.90332,,3.00166,,26.59905825,0.464428001,5.297524556
3,78.39875565,17.32444368,78.39880965,17.32439068,3,12,207.6,10,78.39880965,17.32444368,78.39886365,17.32439068,10,11,83,78.39880935,78.39881834,17.32438331,17.32439228,0.569602273,farm551,"Polygon?crs=GEOGCS[""WGS 84"",DATUM[""WGS_1984"",SPHEROID[""WGS 84"",6378137,298.257223563,AUTHORITY[""EPSG"",""7030""]],AUTHORITY[""EPSG"",""6326""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""",,,,,,,,,,,,,,,,,,,,,2.1,24.88048019,3.1,,28.31763631,2.90332,,3.00166,,26.59905825,0.464428001,3.817165887
3,78.39875565,17.32444368,78.39880965,17.32439068,3,12,207.6,11,78.39880965,17.32439068,78.39886365,17.32433768,11,8,83,78.39880935,78.39881834,17.32438331,17.32439228,0.569602273,farm551,"Polygon?crs=GEOGCS[""WGS 84"",DATUM[""WGS_1984"",SPHEROID[""WGS 84"",6378137,298.257223563,AUTHORITY[""EPSG"",""7030""]],AUTHORITY[""EPSG"",""6326""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""",,,,,,,,,,,,,,,,,,,,,2.1,24.88048019,3.1,,28.31763631,2.90332,,3.00166,,26.59905825,0.464428001,3.817165887
4,78.39875565,17.32439068,78.39880965,17.32433768,4,7,192.4,4,78.39875565,17.32439068,78.39880965,17.32433768,4,7,83,78.3987554,78.39876439,17.32438331,17.32439228,0.246631494,farm545,"Polygon?crs=GEOGCS[""WGS 84"",DATUM[""WGS_1984"",SPHEROID[""WGS 84"",6378137,298.257223563,AUTHORITY[""EPSG"",""7030""]],AUTHORITY[""EPSG"",""6326""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""",,,,,,,,,,,,,,,,,,,,,1.9,26.02609199,2.9,,28.31763631,2.90332,,2.90166,,27.17186415,0.474429374,1.566533064
4,78.39875565,17.32439068,78.39880965,17.32433768,4,7,192.4,4,78.39875565,17.32439068,78.39880965,17.32433768,4,7,83,78.39876439,78.39877338,17.32438331,17.32439228,0.454829545,farm546,"Polygon?crs=GEOGCS[""WGS 84"",DATUM[""WGS_1984"",SPHEROID[""WGS 84"",6378137,298.257223563,AUTHORITY[""EPSG"",""7030""]],AUTHORITY[""EPSG"",""6326""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""",,,,,,,,,,,,,,,,,,,,,1.9,26.02609199,2.9,,28.31763631,2.90332,,2.90166,,27.17186415,0.474429374,2.888947843
4,78.39875565,17.32439068,78.39880965,17.32433768,4,7,192.4,4,78.39875565,17.32439068,78.39880965,17.32433768,4,7,83,78.39877338,78.39878237,17.32438331,17.32439228,0.326420455,farm547,"Polygon?crs=GEOGCS[""WGS 84"",DATUM[""WGS_1984"",SPHEROID[""WGS 84"",6378137,298.257223563,AUTHORITY[""EPSG"",""7030""]],AUTHORITY[""EPSG"",""6326""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""",,,,,,,,,,,,,,,,,,,,,1.9,26.02609199,2.9,,28.31763631,2.90332,,2.90166,,27.17186415,0.474429374,2.073329839
4,78.39875565,17.32439068,78.39880965,17.32433768,4,7,192.4,4,78.39875565,17.32439068,78.39880965,17.32433768,4,7,83,78.39878237,78.39879136,17.32438331,17.32439228,0.39237013,farm548,"Polygon?crs=GEOGCS[""WGS 84"",DATUM[""WGS_1984"",SPHEROID[""WGS 84"",6378137,298.257223563,AUTHORITY[""EPSG"",""7030""]],AUTHORITY[""EPSG"",""6326""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""",,,,,,,,,,,,,,,,,,,,,1.9,26.02609199,2.9,,28.31763631,2.90332,,2.90166,,27.17186415,0.474429374,2.492223409
